,review,tokenized,freq_dist
208,cairo hour flight ba considers short haul everyone crammed knees pressed seat front nothing way inflight entertainment even magazine available wifi pay pay seat choice checked baggage food drink wifi anything im used budget airlines premium price ticket would preferred fly easyjet initial ticket would less extras would half price ba app website makes really difficult understand extras ended baggage wrong ticket pay extra get started customer service helpline board staff ok long cairolondon route spend time break use back row two talk loudly without consideration passengers flyers want hassle charges minimal cabin service budget seats could easily provide premium economy option really make difference experience heathrow terminal compounds poor experience especially arrivals also poorly served transport links especially us live near gatwick abandoned ba frequent flyer many years even ba gold card holder one point know potential experience used able make choice fly budget fly comfortably case flying budget flying budget double price ba,"['cairo', 'hour', 'flight', 'ba', 'considers', 'short', 'haul', 'everyone', 'crammed', 'knees', 'pressed', 'seat', 'front', 'nothing', 'way', 'inflight', 'entertainment', 'even', 'magazine', 'available', 'wifi', 'pay', 'pay', 'seat', 'choice', 'checked', 'baggage', 'food', 'drink', 'wifi', 'anything', 'im', 'used', 'budget', 'airlines', 'premium', 'price', 'ticket', 'would', 'preferred', 'fly', 'easyjet', 'initial', 'ticket', 'would', 'less', 'extras', 'would', 'half', 'price', 'ba', 'app', 'website', 'makes', 'really', 'difficult', 'understand', 'extras', 'ended', 'baggage', 'wrong', 'ticket', 'pay', 'extra', 'get', 'started', 'customer', 'service', 'helpline', 'board', 'staff', 'ok', 'long', 'cairolondon', 'route', 'spend', 'time', 'break', 'use', 'back', 'row', 'two', 'talk', 'loudly', 'without', 'consideration', 'passengers', 'flyers', 'want', 'hassle', 'charges', 'minimal', 'cabin', 'service', 'budget', 'seats', 'could', 'easily', 'provide', 'premium', 'economy', 'option', 'really', 'make', 'difference', 'experience', 'heathrow', 'terminal', 'compounds', 'poor', 'experience', 'especially', 'arrivals', 'also', 'poorly', 'served', 'transport', 'links', 'especially', 'us', 'live', 'near', 'gatwick', 'abandoned', 'ba', 'frequent', 'flyer', 'many', 'years', 'even', 'ba', 'gold', 'card', 'holder', 'one', 'point', 'know', 'potential', 'experience', 'used', 'able', 'make', 'choice', 'fly', 'budget', 'fly', 'comfortably', 'case', 'flying', 'budget', 'flying', 'budget', 'double', 'price', 'ba']",<FreqDist with 122 samples and 155 outcomes>
209,trip travelling london madrid british airways iberia madrid lima latam cuzco luggage arrived days attempting collect luggage mine one arrive sought help informed make claim online bag finally arrived days later lock forced open everything inside case searched someone emptied aid kit toiletries threw clothing felt violated treated appallingly start finish month back forth british airways yet stated fault,"['trip', 'travelling', 'london', 'madrid', 'british', 'airways', 'iberia', 'madrid', 'lima', 'latam', 'cuzco', 'luggage', 'arrived', 'days', 'attempting', 'collect', 'luggage', 'mine', 'one', 'arrive', 'sought', 'help', 'informed', 'make', 'claim', 'online', 'bag', 'finally', 'arrived', 'days', 'later', 'lock', 'forced', 'open', 'everything', 'inside', 'case', 'searched', 'someone', 'emptied', 'aid', 'kit', 'toiletries', 'threw', 'clothing', 'felt', 'violated', 'treated', 'appallingly', 'start', 'finish', 'month', 'back', 'forth', 'british', 'airways', 'yet', 'stated', 'fault']",<FreqDist with 53 samples and 59 outcomes>
210,trip luggage mistagged dallas way cairo via london luggage arrived lhr planned saturday however upon arrival due luggage mistagged incorrect name luggage never sent cairo sitting terminal lhr air tag luggage british airways saying nothing filed claims made phone calls hung simple solve problem workers ba refuse solve problem,"['trip', 'luggage', 'mistagged', 'dallas', 'way', 'cairo', 'via', 'london', 'luggage', 'arrived', 'lhr', 'planned', 'saturday', 'however', 'upon', 'arrival', 'due', 'luggage', 'mistagged', 'incorrect', 'name', 'luggage', 'never', 'sent', 'cairo', 'sitting', 'terminal', 'lhr', 'air', 'tag', 'luggage', 'british', 'airways', 'saying', 'nothing', 'filed', 'claims', 'made', 'phone', 'calls', 'hung', 'simple', 'solve', 'problem', 'workers', 'ba', 'refuse', 'solve', 'problem']",<FreqDist with 40 samples and 49 outcomes>
211,trip airline lost luggage absolutely awful throughout entire trip gave updates website sucks nearly impossible get someone phone finally delivered luggage hotel left go back us days told ship back us ive calling everyday begging get bag back appease phone tell theyre fixing nothing changes hotel cant get touch havent even tried pick bag back several times called got message saying answering due many complaints calls call back later,"['trip', 'airline', 'lost', 'luggage', 'absolutely', 'awful', 'throughout', 'entire', 'trip', 'gave', 'updates', 'website', 'sucks', 'nearly', 'impossible', 'get', 'someone', 'phone', 'finally', 'delivered', 'luggage', 'hotel', 'left', 'go', 'back', 'us', 'days', 'told', 'ship', 'back', 'us', 'ive', 'calling', 'everyday', 'begging', 'get', 'bag', 'back', 'appease', 'phone', 'tell', 'theyre', 'fixing', 'nothing', 'changes', 'hotel', 'cant', 'get', 'touch', 'havent', 'even', 'tried', 'pick', 'bag', 'back', 'several', 'times', 'called', 'got', 'message', 'saying', 'answering', 'due', 'many', 'complaints', 'calls', 'call', 'back', 'later']",<FreqDist with 57 samples and 69 outcomes>
212,trip booked ba website round trip flights seattle amman stop london business class first flight delayed diverted nyc enroute husband experienced medical emergency landed nyc taken hospital stayed constant contact airline agent arranged ambulance transfer evening flew back home confirming cancellation remaining flights agent airport next several weeks spoke many times ba customer service trying obtain kind refund met contradictory explanations excuses absence meaningful customer service discovered marked noshows flight amman return flight still active unable cancel return website despite booking website phone calls never returned spent minimum minutes hold every phone call made emails received canned replies without answers explanations told possible receive copy ticketing rules regulations speak supervisor several weeks abysmal customer service filed complaint faa response complaint received email ba customer service explaining reviewed many requests full refund could accommodated due ticketing rules would issue flight credits except portion noshowed state many credits never asked full refund asked read rules receive partial refund use credits fully refunded travel insurance,"['trip', 'booked', 'ba', 'website', 'round', 'trip', 'flights', 'seattle', 'amman', 'stop', 'london', 'business', 'class', 'first', 'flight', 'delayed', 'diverted', 'nyc', 'enroute', 'husband', 'experienced', 'medical', 'emergency', 'landed', 'nyc', 'taken', 'hospital', 'stayed', 'constant', 'contact', 'airline', 'agent', 'arranged', 'ambulance', 'transfer', 'evening', 'flew', 'back', 'home', 'confirming', 'cancellation', 'remaining', 'flights', 'agent', 'airport', 'next', 'several', 'weeks', 'spoke', 'many', 'times', 'ba', 'customer', 'service', 'trying', 'obtain', 'kind', 'refund', 'met', 'contradictory', 'explanations', 'excuses', 'absence', 'meaningful', 'customer', 'service', 'discovered', 'marked', 'noshows', 'flight', 'amman', 'return', 'flight', 'still', 'active', 'unable', 'cancel', 'return', 'website', 'despite', 'booking', 'website', 'phone', 'calls', 'never', 'returned', 'spent', 'minimum', 'minutes', 'hold', 'every', 'phone', 'call', 'made', 'emails', 'received', 'canned', 'replies', 'without', 'answers', 'explanations', 'told', 'possible', 'receive', 'copy', 'ticketing', 'rules', 'regulations', 'speak', 'supervisor', 'several', 'weeks', 'abysmal', 'customer', 'service', 'filed', 'complaint', 'faa', 'response', 'complaint', 'received', 'email', 'ba', 'customer', 'service', 'explaining', 'reviewed', 'many', 'requests', 'full', 'refund', 'could', 'accommodated', 'due', 'ticketing', 'rules', 'would', 'issue', 'flight', 'credits', 'except', 'portion', 'noshowed', 'state', 'many', 'credits', 'never', 'asked', 'full', 'refund', 'asked', 'read', 'rules', 'receive', 'partial', 'refund', 'use', 'credits', 'fully', 'refunded', 'travel', 'insurance']",<FreqDist with 123 samples and 162 outcomes>
213,trip first time flying ba business class never boarding drinks provided meal quality business class standards quality wine arrival bodrum bags among last appear looking forward chaos return flight,"['trip', 'first', 'time', 'flying', 'ba', 'business', 'class', 'never', 'boarding', 'drinks', 'provided', 'meal', 'quality', 'business', 'class', 'standards', 'quality', 'wine', 'arrival', 'bodrum', 'bags', 'among', 'last', 'appear', 'looking', 'forward', 'chaos', 'return', 'flight']",<FreqDist with 26 samples and 29 outcomes>
214,buy sandwiches crisps expect hot meal plane narrow body screens helping matters fact ba prebooking shop food recognise flight number onboard wifi work,"['buy', 'sandwiches', 'crisps', 'expect', 'hot', 'meal', 'plane', 'narrow', 'body', 'screens', 'helping', 'matters', 'fact', 'ba', 'prebooking', 'shop', 'food', 'recognise', 'flight', 'number', 'onboard', 'wifi', 'work']",<FreqDist with 23 samples and 23 outcomes>
215,trip twoforone review covering economy business class ba flight london city ibiza economy excellent light lunch small cheeseandpastrami sandwich chocolate brownie followed pretty much freeflowing drinks trolley flight full crew worked hard good job flight would recommend except fall last minute offer upgrade business direction flew economy business back brother flew business economy business seats identical economy seats blocked squished four abreast meals almost identical minor tweaks yoghurt real plus champagne flight none supply issues cabin attendant think name tom must one best business eat paid nothing oh well great flight stick economy,"['trip', 'twoforone', 'review', 'covering', 'economy', 'business', 'class', 'ba', 'flight', 'london', 'city', 'ibiza', 'economy', 'excellent', 'light', 'lunch', 'small', 'cheeseandpastrami', 'sandwich', 'chocolate', 'brownie', 'followed', 'pretty', 'much', 'freeflowing', 'drinks', 'trolley', 'flight', 'full', 'crew', 'worked', 'hard', 'good', 'job', 'flight', 'would', 'recommend', 'except', 'fall', 'last', 'minute', 'offer', 'upgrade', 'business', 'direction', 'flew', 'economy', 'business', 'back', 'brother', 'flew', 'business', 'economy', 'business', 'seats', 'identical', 'economy', 'seats', 'blocked', 'squished', 'four', 'abreast', 'meals', 'almost', 'identical', 'minor', 'tweaks', 'yoghurt', 'real', 'plus', 'champagne', 'flight', 'none', 'supply', 'issues', 'cabin', 'attendant', 'think', 'name', 'tom', 'must', 'one', 'best', 'business', 'eat', 'paid', 'nothing', 'oh', 'well', 'great', 'flight', 'stick', 'economy']",<FreqDist with 76 samples and 93 outcomes>
216,trip absolutely horrible airline communication terrible last minute delays cancellations seat changes communication app website user experience years behind airlines seats cramped uncomfortable overpriced would fly,"['trip', 'absolutely', 'horrible', 'airline', 'communication', 'terrible', 'last', 'minute', 'delays', 'cancellations', 'seat', 'changes', 'communication', 'app', 'website', 'user', 'experience', 'years', 'behind', 'airlines', 'seats', 'cramped', 'uncomfortable', 'overpriced', 'would', 'fly']",<FreqDist with 25 samples and 26 outcomes>
217,trip experienced delays cancellations departing usa europe hour estimated delay lhr heading back usa would warn travelers ba become unreliable fly list get better organized,"['trip', 'experienced', 'delays', 'cancellations', 'departing', 'usa', 'europe', 'hour', 'estimated', 'delay', 'lhr', 'heading', 'back', 'usa', 'would', 'warn', 'travelers', 'ba', 'become', 'unreliable', 'fly', 'list', 'get', 'better', 'organized']",<FreqDist with 24 samples and 25 outcomes>
218,trip travelled heathrow kalamata return journey days later world traveller aka economy class flights departed time return flight landed early hour wait baggage offloaded rather ruined journey home caught motorway closure flights ok fas particularly return flight pleasant enough usual economy class seating truly dreadful legroom better club class either middle seat left free marked recommend tall,"['trip', 'travelled', 'heathrow', 'kalamata', 'return', 'journey', 'days', 'later', 'world', 'traveller', 'aka', 'economy', 'class', 'flights', 'departed', 'time', 'return', 'flight', 'landed', 'early', 'hour', 'wait', 'baggage', 'offloaded', 'rather', 'ruined', 'journey', 'home', 'caught', 'motorway', 'closure', 'flights', 'ok', 'fas', 'particularly', 'return', 'flight', 'pleasant', 'enough', 'usual', 'economy', 'class', 'seating', 'truly', 'dreadful', 'legroom', 'better', 'club', 'class', 'either', 'middle', 'seat', 'left', 'free', 'marked', 'recommend', 'tall']",<FreqDist with 49 samples and 57 outcomes>
219,flight failed every level delayed arrived destination late prepaid car transfer phoned advise us could wait another minutes us ba holiday pre ordered food flight never loaded onto flight finally compound british airways complete utter uselessness luggage still heathrow flight tomorrow earliest luggage could possible arrive late wednesday evening clothes flew reading claim toiletries underwear seems antithesis happy holiday might expected complimentary scone lieu food told could purchase trolley available would like make clear british airways bronze level holders long retired shows used airline historically,"['flight', 'failed', 'every', 'level', 'delayed', 'arrived', 'destination', 'late', 'prepaid', 'car', 'transfer', 'phoned', 'advise', 'us', 'could', 'wait', 'another', 'minutes', 'us', 'ba', 'holiday', 'pre', 'ordered', 'food', 'flight', 'never', 'loaded', 'onto', 'flight', 'finally', 'compound', 'british', 'airways', 'complete', 'utter', 'uselessness', 'luggage', 'still', 'heathrow', 'flight', 'tomorrow', 'earliest', 'luggage', 'could', 'possible', 'arrive', 'late', 'wednesday', 'evening', 'clothes', 'flew', 'reading', 'claim', 'toiletries', 'underwear', 'seems', 'antithesis', 'happy', 'holiday', 'might', 'expected', 'complimentary', 'scone', 'lieu', 'food', 'told', 'could', 'purchase', 'trolley', 'available', 'would', 'like', 'make', 'clear', 'british', 'airways', 'bronze', 'level', 'holders', 'long', 'retired', 'shows', 'used', 'airline', 'historically']",<FreqDist with 72 samples and 85 outcomes>
220,beware british airways marketing make believe full class level rest treat way get bumped flight responsibility compensate mistakes recently trip home planned mrs sea mechanical issue meant departed late mrs lhr needed make connecting flight landed plenty time make next gate series issues choices british airways kept us boarding next plane crew let passengers connecting flights first hold next flight mere minutes passengers make connections airlines plus discovered actually bumped next flight even landed pushed virgin atlantic figure get us home extended travel day hours traveling children well offers compensation upgrades made ba refusing provide us financial compensation paid trip home one connection instead two connections multiple airlines deal security extra airport kids midnight flight never planning paid ba refuses make right beware potential travelers,"['beware', 'british', 'airways', 'marketing', 'make', 'believe', 'full', 'class', 'level', 'rest', 'treat', 'way', 'get', 'bumped', 'flight', 'responsibility', 'compensate', 'mistakes', 'recently', 'trip', 'home', 'planned', 'mrs', 'sea', 'mechanical', 'issue', 'meant', 'departed', 'late', 'mrs', 'lhr', 'needed', 'make', 'connecting', 'flight', 'landed', 'plenty', 'time', 'make', 'next', 'gate', 'series', 'issues', 'choices', 'british', 'airways', 'kept', 'us', 'boarding', 'next', 'plane', 'crew', 'let', 'passengers', 'connecting', 'flights', 'first', 'hold', 'next', 'flight', 'mere', 'minutes', 'passengers', 'make', 'connections', 'airlines', 'plus', 'discovered', 'actually', 'bumped', 'next', 'flight', 'even', 'landed', 'pushed', 'virgin', 'atlantic', 'figure', 'get', 'us', 'home', 'extended', 'travel', 'day', 'hours', 'traveling', 'children', 'well', 'offers', 'compensation', 'upgrades', 'made', 'ba', 'refusing', 'provide', 'us', 'financial', 'compensation', 'paid', 'trip', 'home', 'one', 'connection', 'instead', 'two', 'connections', 'multiple', 'airlines', 'deal', 'security', 'extra', 'airport', 'kids', 'midnight', 'flight', 'never', 'planning', 'paid', 'ba', 'refuses', 'make', 'right', 'beware', 'potential', 'travelers']",<FreqDist with 95 samples and 125 outcomes>
221,trip flew cairo heathrow call euro club class cramped coach seat middle empty seat horrible service get heathrow airport minutes late run around looking connecting flight finally jumping escalators train another building gate given seat different paid extra shame well known airline,"['trip', 'flew', 'cairo', 'heathrow', 'call', 'euro', 'club', 'class', 'cramped', 'coach', 'seat', 'middle', 'empty', 'seat', 'horrible', 'service', 'get', 'heathrow', 'airport', 'minutes', 'late', 'run', 'around', 'looking', 'connecting', 'flight', 'finally', 'jumping', 'escalators', 'train', 'another', 'building', 'gate', 'given', 'seat', 'different', 'paid', 'extra', 'shame', 'well', 'known', 'airline']",<FreqDist with 39 samples and 42 outcomes>
222,flew numerous airlines gotta admit british airways far worst airline ever comes customer support waited weeks ticket change call center workers giving false information would make hang told supposed get email flight changes never got live chat like american airlines online form submit questions working international number total garbage,"['flew', 'numerous', 'airlines', 'got', 'ta', 'admit', 'british', 'airways', 'far', 'worst', 'airline', 'ever', 'comes', 'customer', 'support', 'waited', 'weeks', 'ticket', 'change', 'call', 'center', 'workers', 'giving', 'false', 'information', 'would', 'make', 'hang', 'told', 'supposed', 'get', 'email', 'flight', 'changes', 'never', 'got', 'live', 'chat', 'like', 'american', 'airlines', 'online', 'form', 'submit', 'questions', 'working', 'international', 'number', 'total', 'garbage']",<FreqDist with 48 samples and 50 outcomes>
223,trip traveling family people accident airport arrived airport hour flight kiosk unable read one passports go checkin lady checkin checked passport gave us boarding pass extra time headed straight security didnt realize lady gave us duplicated boarding pass passport holder got stuck security couldnt figure wrong didnt miss flight ran airport year old year old included party staff gate cordial helpful arrived,"['trip', 'traveling', 'family', 'people', 'accident', 'airport', 'arrived', 'airport', 'hour', 'flight', 'kiosk', 'unable', 'read', 'one', 'passports', 'go', 'checkin', 'lady', 'checkin', 'checked', 'passport', 'gave', 'us', 'boarding', 'pass', 'extra', 'time', 'headed', 'straight', 'security', 'didnt', 'realize', 'lady', 'gave', 'us', 'duplicated', 'boarding', 'pass', 'passport', 'holder', 'got', 'stuck', 'security', 'couldnt', 'figure', 'wrong', 'didnt', 'miss', 'flight', 'ran', 'airport', 'year', 'old', 'year', 'old', 'included', 'party', 'staff', 'gate', 'cordial', 'helpful', 'arrived']",<FreqDist with 47 samples and 62 outcomes>
224,trip flight dub lcy cancelled night text message phone waiting bus stop randomly checked email see alternate flight option hang whats dark hard see mobile phone screen im still jet lagged option lhr tried calling one accepted didnt see day change next day didnt want flight staying docklands hence choosing lcy thought better take leaving hour original flight nope better call say hey sorry screwed flight going work dont accommodation dublin dont want waste one night london called surly customer service even called treat people like answered kept calling james name brutal accepted cant anything basically made feel like moron moment confusion accepted first available flight stupid supercomputer kept telling algorithm flight chosen called us could put onto aer lingus flight didnt call fault callous uncaring wanted charge pounds new flights change fees said nope booked flight today ryanair plus need find way gatwick docklands money bas utter contempt passengers ive flying qantas years funky stuff never level cruelty one simple error never people accept utter contempt ineptitude welcome uk wow,"['trip', 'flight', 'dub', 'lcy', 'cancelled', 'night', 'text', 'message', 'phone', 'waiting', 'bus', 'stop', 'randomly', 'checked', 'email', 'see', 'alternate', 'flight', 'option', 'hang', 'whats', 'dark', 'hard', 'see', 'mobile', 'phone', 'screen', 'im', 'still', 'jet', 'lagged', 'option', 'lhr', 'tried', 'calling', 'one', 'accepted', 'didnt', 'see', 'day', 'change', 'next', 'day', 'didnt', 'want', 'flight', 'staying', 'docklands', 'hence', 'choosing', 'lcy', 'thought', 'better', 'take', 'leaving', 'hour', 'original', 'flight', 'nope', 'better', 'call', 'say', 'hey', 'sorry', 'screwed', 'flight', 'going', 'work', 'dont', 'accommodation', 'dublin', 'dont', 'want', 'waste', 'one', 'night', 'london', 'called', 'surly', 'customer', 'service', 'even', 'called', 'treat', 'people', 'like', 'answered', 'kept', 'calling', 'james', 'name', 'brutal', 'accepted', 'cant', 'anything', 'basically', 'made', 'feel', 'like', 'moron', 'moment', 'confusion', 'accepted', 'first', 'available', 'flight', 'stupid', 'supercomputer', 'kept', 'telling', 'algorithm', 'flight', 'chosen', 'called', 'us', 'could', 'put', 'onto', 'aer', 'lingus', 'flight', 'didnt', 'call', 'fault', 'callous', 'uncaring', 'wanted', 'charge', 'pounds', 'new', 'flights', 'change', 'fees', 'said', 'nope', 'booked', 'flight', 'today', 'ryanair', 'plus', 'need', 'find', 'way', 'gatwick', 'docklands', 'money', 'bas', 'utter', 'contempt', 'passengers', 'ive', 'flying', 'qantas', 'years', 'funky', 'stuff', 'never', 'level', 'cruelty', 'one', 'simple', 'error', 'never', 'people', 'accept', 'utter', 'contempt', 'ineptitude', 'welcome', 'uk', 'wow']",<FreqDist with 134 samples and 171 outcomes>
225,trip terrible traveled twice year via business class significantly delayed cancellations connecting flights customer service complete lack appalling forced change credit cards longer intend use ba flights terrible uncomfy old planes miserable staff,"['trip', 'terrible', 'traveled', 'twice', 'year', 'via', 'business', 'class', 'significantly', 'delayed', 'cancellations', 'connecting', 'flights', 'customer', 'service', 'complete', 'lack', 'appalling', 'forced', 'change', 'credit', 'cards', 'longer', 'intend', 'use', 'ba', 'flights', 'terrible', 'uncomfy', 'old', 'planes', 'miserable', 'staff']",<FreqDist with 31 samples and 33 outcomes>
226,trip customer service ugly tried calling two weeks ago still problems flight get someone india thought flying iberia looked close ticket british airways never fly british airway ever,"['trip', 'customer', 'service', 'ugly', 'tried', 'calling', 'two', 'weeks', 'ago', 'still', 'problems', 'flight', 'get', 'someone', 'india', 'thought', 'flying', 'iberia', 'looked', 'close', 'ticket', 'british', 'airways', 'never', 'fly', 'british', 'airway', 'ever']",<FreqDist with 27 samples and 28 outcomes>
227,trip uncomfortable flight ever experienced long time since flown longhaul cramped conditions awful rows close together person front reclined seat tv close focus ba seem want make economy uncomfortable encourage customers upgrade worked avoid flying ba future onward flight latam aircraft room rows far comfortable return flight santiago lights turned feel cabin crew avoid providing service disappear behind curtains,"['trip', 'uncomfortable', 'flight', 'ever', 'experienced', 'long', 'time', 'since', 'flown', 'longhaul', 'cramped', 'conditions', 'awful', 'rows', 'close', 'together', 'person', 'front', 'reclined', 'seat', 'tv', 'close', 'focus', 'ba', 'seem', 'want', 'make', 'economy', 'uncomfortable', 'encourage', 'customers', 'upgrade', 'worked', 'avoid', 'flying', 'ba', 'future', 'onward', 'flight', 'latam', 'aircraft', 'room', 'rows', 'far', 'comfortable', 'return', 'flight', 'santiago', 'lights', 'turned', 'feel', 'cabin', 'crew', 'avoid', 'providing', 'service', 'disappear', 'behind', 'curtains']",<FreqDist with 52 samples and 59 outcomes>
228,trip booked first country trip take husband surprise trip monaco gave us hours connecting flight home heathrow flight left seattle hour late causing us miss connecting flight rescheduled even landed booked us flight hours later offered food tickets type reimbursement additionally sat customer service line hour half see could rebook us earlier flight watch continually assist customers walked outside queue earlier flights available arrived nice france airport closed including rental car desk offered assistance airline room accommodation night found cab cost us euros one one get hotel thought way something like could happen way homewe wrong flight nice heathrow minutes late hour layover would think still make flight unfortunately long security lines caused hr delay arriving ba closed doors said could hold plane longer despite arriving departure running heathrow airport going security sent us back customer service queue first statement cant get tomorrow begging found us flight another airline time told bags transferred flight delta given pounds snacks airport additional hour delay total trip home spent hours heathrow airport original total layover hours offered pound unfortunately drama continues two bags said made delta flight shockingly told file claim delta since last part flight home days airline pointing finger said today dont care bags figure send luggage want reimbursement per bag doesnt come close memories stuff never fly british airways deltas baggage people great either,"['trip', 'booked', 'first', 'country', 'trip', 'take', 'husband', 'surprise', 'trip', 'monaco', 'gave', 'us', 'hours', 'connecting', 'flight', 'home', 'heathrow', 'flight', 'left', 'seattle', 'hour', 'late', 'causing', 'us', 'miss', 'connecting', 'flight', 'rescheduled', 'even', 'landed', 'booked', 'us', 'flight', 'hours', 'later', 'offered', 'food', 'tickets', 'type', 'reimbursement', 'additionally', 'sat', 'customer', 'service', 'line', 'hour', 'half', 'see', 'could', 'rebook', 'us', 'earlier', 'flight', 'watch', 'continually', 'assist', 'customers', 'walked', 'outside', 'queue', 'earlier', 'flights', 'available', 'arrived', 'nice', 'france', 'airport', 'closed', 'including', 'rental', 'car', 'desk', 'offered', 'assistance', 'airline', 'room', 'accommodation', 'night', 'found', 'cab', 'cost', 'us', 'euros', 'one', 'one', 'get', 'hotel', 'thought', 'way', 'something', 'like', 'could', 'happen', 'way', 'homewe', 'wrong', 'flight', 'nice', 'heathrow', 'minutes', 'late', 'hour', 'layover', 'would', 'think', 'still', 'make', 'flight', 'unfortunately', 'long', 'security', 'lines', 'caused', 'hr', 'delay', 'arriving', 'ba', 'closed', 'doors', 'said', 'could', 'hold', 'plane', 'longer', 'despite', 'arriving', 'departure', 'running', 'heathrow', 'airport', 'going', 'security', 'sent', 'us', 'back', 'customer', 'service', 'queue', 'first', 'statement', 'cant', 'get', 'tomorrow', 'begging', 'found', 'us', 'flight', 'another', 'airline', 'time', 'told', 'bags', 'transferred', 'flight', 'delta', 'given', 'pounds', 'snacks', 'airport', 'additional', 'hour', 'delay', 'total', 'trip', 'home', 'spent', 'hours', 'heathrow', 'airport', 'original', 'total', 'layover', 'hours', 'offered', 'pound', 'unfortunately', 'drama', 'continues', 'two', 'bags', 'said', 'made', 'delta', 'flight', 'shockingly', 'told', 'file', 'claim', 'delta', 'since', 'last', 'part', 'flight', 'home', 'days', 'airline', 'pointing', 'finger', 'said', 'today', 'dont', 'care', 'bags', 'figure', 'send', 'luggage', 'want', 'reimbursement', 'per', 'bag', 'doesnt', 'come', 'close', 'memories', 'stuff', 'never', 'fly', 'british', 'airways', 'deltas', 'baggage', 'people', 'great', 'either']",<FreqDist with 157 samples and 224 outcomes>
229,trip husband booked seats within premium economy booking outward journey february return march last almost last served food time run choices one occasion eat available option curry disagrees flights appeared undue focus curryspicy food disappointing left us poor opinion british airways,"['trip', 'husband', 'booked', 'seats', 'within', 'premium', 'economy', 'booking', 'outward', 'journey', 'february', 'return', 'march', 'last', 'almost', 'last', 'served', 'food', 'time', 'run', 'choices', 'one', 'occasion', 'eat', 'available', 'option', 'curry', 'disagrees', 'flights', 'appeared', 'undue', 'focus', 'curryspicy', 'food', 'disappointing', 'left', 'us', 'poor', 'opinion', 'british', 'airways']",<FreqDist with 39 samples and 41 outcomes>
230,may flew seattle heathrow edinburgh ba lost golf bag caused purchase golf shoes club rentals tees balls tee times two courses st andrews took months make promised bag returned hours would reimburse occurred expenses contacted ba state would reimburse toiletries return flight home randomly canceled ba without notifying without notice two weeks scheduled flight contacted corporate travel team informed ba canceled return reservation rebooked flight ba customer service horrendous make false promises never use airlines beware british airways also randomly canceled girlfriend fathers flight gold members,"['may', 'flew', 'seattle', 'heathrow', 'edinburgh', 'ba', 'lost', 'golf', 'bag', 'caused', 'purchase', 'golf', 'shoes', 'club', 'rentals', 'tees', 'balls', 'tee', 'times', 'two', 'courses', 'st', 'andrews', 'took', 'months', 'make', 'promised', 'bag', 'returned', 'hours', 'would', 'reimburse', 'occurred', 'expenses', 'contacted', 'ba', 'state', 'would', 'reimburse', 'toiletries', 'return', 'flight', 'home', 'randomly', 'canceled', 'ba', 'without', 'notifying', 'without', 'notice', 'two', 'weeks', 'scheduled', 'flight', 'contacted', 'corporate', 'travel', 'team', 'informed', 'ba', 'canceled', 'return', 'reservation', 'rebooked', 'flight', 'ba', 'customer', 'service', 'horrendous', 'make', 'false', 'promises', 'never', 'use', 'airlines', 'beware', 'british', 'airways', 'also', 'randomly', 'canceled', 'girlfriend', 'fathers', 'flight', 'gold', 'members']",<FreqDist with 67 samples and 86 outcomes>
231,trip went three flights reach destination ba flights without exception delayed way destination back destination understandable extent whats understandable prepared one flights delayed almost hour ended missing flight rebooked ahead providing accommodation messed well hours traveling wait hope hotel would find extra room since ba communicate properly gave ba chance correct mistake contacting flights answer lot serious complaints involved flights tell contact partners last flight went smoothly nothing previously addressed complaints contacted gave week asking address complaints partner could nothing ghosted kind personnel thats holding airline together though,"['trip', 'went', 'three', 'flights', 'reach', 'destination', 'ba', 'flights', 'without', 'exception', 'delayed', 'way', 'destination', 'back', 'destination', 'understandable', 'extent', 'whats', 'understandable', 'prepared', 'one', 'flights', 'delayed', 'almost', 'hour', 'ended', 'missing', 'flight', 'rebooked', 'ahead', 'providing', 'accommodation', 'messed', 'well', 'hours', 'traveling', 'wait', 'hope', 'hotel', 'would', 'find', 'extra', 'room', 'since', 'ba', 'communicate', 'properly', 'gave', 'ba', 'chance', 'correct', 'mistake', 'contacting', 'flights', 'answer', 'lot', 'serious', 'complaints', 'involved', 'flights', 'tell', 'contact', 'partners', 'last', 'flight', 'went', 'smoothly', 'nothing', 'previously', 'addressed', 'complaints', 'contacted', 'gave', 'week', 'asking', 'address', 'complaints', 'partner', 'could', 'nothing', 'ghosted', 'kind', 'personnel', 'thats', 'holding', 'airline', 'together', 'though']",<FreqDist with 72 samples and 88 outcomes>
232,trip excellent flight club world british airways welcome aboard warm continued throughout flight crew attentive friendly professional board food dinner breakfast good well chosen selection wines flight entertainment offered great selection films audio seatflat bed comfortable british airways done excellent job design comfort suites board liked sleek minimalist design flight showed ba among worlds best airlines,"['trip', 'excellent', 'flight', 'club', 'world', 'british', 'airways', 'welcome', 'aboard', 'warm', 'continued', 'throughout', 'flight', 'crew', 'attentive', 'friendly', 'professional', 'board', 'food', 'dinner', 'breakfast', 'good', 'well', 'chosen', 'selection', 'wines', 'flight', 'entertainment', 'offered', 'great', 'selection', 'films', 'audio', 'seatflat', 'bed', 'comfortable', 'british', 'airways', 'done', 'excellent', 'job', 'design', 'comfort', 'suites', 'board', 'liked', 'sleek', 'minimalist', 'design', 'flight', 'showed', 'ba', 'among', 'worlds', 'best', 'airlines']",<FreqDist with 47 samples and 56 outcomes>
